t_values,ir_values,red_values
70.035296,41787.0,59281.0
70.046268,41809.0,59268.0
70.05974,41791.0,59264.0
70.072292,41810.0,59273.0
70.085136,41818.0,59276.0
70.096104,41812.0,59284.0
70.109588,41807.0,59303.0
70.122424,41807.0,59323.0
70.133396,41800.0,59298.0
70.14688,41824.0,59314.0
70.159436,41816.0,59326.0
70.172276,41826.0,59330.0
70.183248,41813.0,59328.0
70.196724,41809.0,59345.0
70.20928,41836.0,59353.0
70.222124,41823.0,59363.0
70.2331,41835.0,59365.0
70.246588,41807.0,59360.0
70.259136,41842.0,59383.0
70.271972,41817.0,59382.0
70.282944,41838.0,59382.0
70.296416,41845.0,59411.0
70.308988,41834.0,59388.0
70.321828,41827.0,59402.0
70.3328,41835.0,59420.0
70.346284,41826.0,59443.0
70.358836,41831.0,59418.0
70.371684,41832.0,59426.0
70.382652,41838.0,59430.0
70.39612,41858.0,59463.0
70.408684,41837.0,59457.0
70.421524,41862.0,59454.0
70.432484,41854.0,59468.0
70.445976,41838.0,59469.0
70.458528,41858.0,59479.0
70.471364,41842.0,59507.0
70.482332,41853.0,59504.0
70.4958,41851.0,59528.0
70.50836,41872.0,59530.0
70.521212,41874.0,59539.0
70.532184,41859.0,59549.0
70.545668,41866.0,59558.0
70.55822,41861.0,59552.0
70.571064,41865.0,59534.0
70.582024,41858.0,59518.0
70.595504,41834.0,59466.0
70.608068,41827.0,59435.0
70.620908,41825.0,59402.0
70.631876,41822.0,59383.0
70.645364,41813.0,59326.0
70.658196,41802.0,59304.0
70.669164,41791.0,59307.0
70.68266,41809.0,59271.0
70.695208,41801.0,59276.0
70.70806,41805.0,59277.0
70.719032,41801.0,59252.0
70.732504,41796.0,59271.0
70.74506,41794.0,59250.0
70.7579,41788.0,59254.0
70.768872,41791.0,59255.0
70.782352,41809.0,59258.0
70.7949,41803.0,59271.0
70.807744,41798.0,59281.0
70.818712,41796.0,59290.0
70.832192,41789.0,59291.0
70.844752,41802.0,59289.0
70.857588,41808.0,59306.0
70.86856,41792.0,59297.0
70.88204,41805.0,59298.0
70.894584,41802.0,59259.0
70.907424,41794.0,59289.0
70.918396,41792.0,59267.0
70.931868,41789.0,59276.0
70.944428,41799.0,59261.0
70.95726,41803.0,59268.0
70.968232,41781.0,59258.0
70.981712,41788.0,59286.0
70.99426,41784.0,59257.0
71.007108,41787.0,59268.0
71.01808,41799.0,59262.0
71.031552,41798.0,59266.0
71.04412,41803.0,59287.0
71.056956,41803.0,59291.0
71.067928,41804.0,59287.0
71.081412,41815.0,59303.0
71.09396,41801.0,59327.0
71.106804,41809.0,59331.0
71.117776,41821.0,59316.0
71.13126,41814.0,59326.0
71.143824,41825.0,59350.0
71.15666,41813.0,59356.0
71.167632,41803.0,59354.0
71.181112,41816.0,59359.0
71.193668,41829.0,59368.0
71.206512,41830.0,59385.0
71.217484,41827.0,59381.0
71.230964,41831.0,59383.0
71.24352,41818.0,59400.0
71.256364,41830.0,59407.0
71.267344,41845.0,59412.0
71.280808,41856.0,59417.0
71.29336,41852.0,59423.0
71.306204,41828.0,59437.0
71.317176,41841.0,59422.0
71.330652,41844.0,59438.0
71.34322,41834.0,59439.0
71.356064,41838.0,59445.0
71.36704,41836.0,59445.0
71.380516,41839.0,59462.0
71.393064,41827.0,59458.0
71.405912,41837.0,59457.0
71.41688,41854.0,59475.0
71.430348,41833.0,59468.0
71.442916,41830.0,59499.0
71.455756,41834.0,59494.0
71.466724,41842.0,59496.0
71.480212,41850.0,59511.0
71.492764,41856.0,59526.0
71.505604,41863.0,59538.0
71.516572,41843.0,59525.0
71.530048,41859.0,59550.0
71.542608,41865.0,59527.0
71.555452,41861.0,59564.0
71.56642,41860.0,59539.0
71.5799,41844.0,59575.0
71.592448,41871.0,59564.0
71.605296,41863.0,59541.0
71.61626,41849.0,59529.0
71.629748,41817.0,59490.0
71.6426,41840.0,59460.0
71.653572,41837.0,59441.0
71.667068,41812.0,59374.0
71.679624,41801.0,59350.0
71.692464,41812.0,59318.0
71.703436,41796.0,59327.0
71.71692,41777.0,59295.0
71.729456,41783.0,59276.0
71.7423,41803.0,59272.0
71.753272,41791.0,59284.0
71.766756,41787.0,59259.0
71.779304,41783.0,59248.0
71.792136,41779.0,59258.0
71.803108,41801.0,59253.0
71.81658,41791.0,59247.0
71.829128,41794.0,59254.0
71.841976,41800.0,59264.0
71.852948,41795.0,59270.0
71.86644,41789.0,59267.0
71.878996,41790.0,59271.0
71.891828,41779.0,59274.0
71.902804,41794.0,59271.0
71.916272,41783.0,59271.0
71.928824,41780.0,59282.0
71.941668,41769.0,59298.0
71.95264,41773.0,59264.0
71.966116,41788.0,59266.0
71.978664,41783.0,59247.0
71.9915,41782.0,59273.0
72.002476,41770.0,59256.0
72.01596,41773.0,59270.0
72.028512,41765.0,59252.0
72.041352,41784.0,59276.0
72.052324,41803.0,59257.0
72.065812,41780.0,59280.0
72.078376,41791.0,59268.0
72.091208,41784.0,59296.0
72.102176,41783.0,59286.0
72.115652,41804.0,59309.0
72.128208,41787.0,59312.0
72.141044,41799.0,59307.0
72.152016,41791.0,59316.0
72.165504,41808.0,59321.0
72.178064,41811.0,59342.0
72.190892,41785.0,59351.0
72.201864,41780.0,59352.0
72.21534,41810.0,59355.0
72.227892,41794.0,59372.0
72.240736,41812.0,59396.0
72.251704,41812.0,59365.0
72.265184,41819.0,59395.0
72.277736,41825.0,59403.0
72.290576,41799.0,59406.0
72.301548,41816.0,59392.0
72.31502,41822.0,59419.0
72.327568,41815.0,59433.0
72.340408,41812.0,59444.0
72.35138,41817.0,59447.0
72.36486,41824.0,59452.0
72.377416,41821.0,59454.0
72.390248,41821.0,59480.0
72.40122,41837.0,59469.0
72.414692,41837.0,59492.0
72.42724,41817.0,59506.0
72.440088,41810.0,59509.0
72.45106,41830.0,59496.0
72.46454,41836.0,59516.0
72.477092,41842.0,59522.0
72.489924,41852.0,59547.0
72.500896,41851.0,59545.0
72.51436,41849.0,59573.0
72.52692,41839.0,59580.0
72.539764,41848.0,59592.0
72.550732,41847.0,59567.0
72.564216,41853.0,59605.0
72.576764,41848.0,59619.0
72.589604,41854.0,59629.0
72.600572,41854.0,59633.0
72.614048,41865.0,59634.0
72.626596,41867.0,59638.0
72.639436,41850.0,59631.0
72.650412,41867.0,59631.0
72.663896,41850.0,59593.0
72.67646,41843.0,59597.0
72.6893,41832.0,59549.0
72.700272,41826.0,59553.0
72.713748,41797.0,59544.0
72.726296,41813.0,59512.0
72.739148,41815.0,59510.0
72.750116,41816.0,59510.0
72.7636,41816.0,59505.0
72.776156,41825.0,59503.0
72.788988,41829.0,59522.0
72.79996,41829.0,59520.0
72.813432,41835.0,59524.0
72.825988,41849.0,59549.0
72.838836,41831.0,59547.0
72.849808,41831.0,59558.0
72.863292,41835.0,59560.0
72.875844,41850.0,59575.0
72.888692,41847.0,59587.0
72.899664,41865.0,59611.0
72.913136,41845.0,59623.0
72.925692,41859.0,59635.0
72.93854,41850.0,59642.0
72.949504,41860.0,59642.0
72.963,41872.0,59638.0
72.975552,41862.0,59630.0
72.988392,41867.0,59649.0
72.999364,41861.0,59648.0
73.012836,41860.0,59655.0
73.025388,41860.0,59653.0
73.038236,41862.0,59647.0
73.049212,41865.0,59657.0
73.062696,41860.0,59666.0
73.075544,41862.0,59689.0
73.086512,41869.0,59691.0
73.099996,41859.0,59701.0
73.112548,41873.0,59707.0
73.125392,41879.0,59709.0
73.13636,41876.0,59713.0
73.149836,41867.0,59715.0
73.162392,41878.0,59713.0
73.175228,41871.0,59752.0
73.1862,41875.0,59744.0
73.199688,41893.0,59761.0
73.21224,41895.0,59757.0
73.22508,41884.0,59787.0
73.236052,41882.0,59774.0
73.249524,41907.0,59797.0
73.262092,41892.0,59803.0
73.274916,41910.0,59808.0
73.285884,41906.0,59808.0
73.299372,41894.0,59805.0
73.31192,41897.0,59813.0
73.324764,41891.0,59829.0
73.335732,41882.0,59812.0
73.34922,41884.0,59844.0
73.361784,41887.0,59849.0
73.374616,41909.0,59859.0
73.385592,41892.0,59873.0
73.399076,41907.0,59874.0
73.411628,41905.0,59872.0
73.424464,41910.0,59874.0
73.435436,41902.0,59879.0
73.448916,41915.0,59888.0
73.461472,41893.0,59897.0
73.474316,41912.0,59915.0
73.485284,41911.0,59918.0
73.498764,41914.0,59928.0
73.511312,41906.0,59926.0
73.524156,41908.0,59913.0
73.535128,41890.0,59908.0
73.548596,41906.0,59890.0
73.561164,41875.0,59869.0
73.574,41889.0,59871.0
73.584972,41907.0,59848.0
73.598456,41865.0,59808.0
73.611012,41868.0,59796.0
73.62386,41874.0,59777.0
73.634828,41875.0,59781.0
73.648292,41866.0,59781.0
73.660852,41875.0,59753.0
73.673684,41847.0,59754.0
73.68466,41863.0,59747.0
73.69814,41855.0,59742.0
73.7107,41860.0,59752.0
73.723548,41857.0,59742.0
73.734516,41851.0,59743.0
73.747988,41852.0,59744.0
73.760544,41856.0,59748.0
73.77338,41842.0,59743.0
73.784352,41860.0,59755.0
73.797832,41844.0,59743.0
73.810388,41866.0,59732.0
73.823228,41857.0,59739.0
73.8342,41830.0,59723.0
73.847668,41830.0,59730.0
73.860236,41847.0,59727.0
73.873068,41851.0,59747.0
73.884036,41833.0,59723.0
73.897516,41851.0,59727.0
73.910064,41839.0,59729.0
73.922908,41839.0,59727.0
73.933876,41842.0,59714.0
73.94734,41853.0,59748.0
73.959908,41843.0,59717.0
73.972748,41838.0,59731.0
73.983716,41856.0,59729.0
73.997208,41846.0,59728.0
74.009756,41825.0,59749.0
74.022592,41862.0,59739.0
74.033564,41844.0,59740.0
74.047036,41850.0,59754.0
74.059592,41856.0,59769.0
74.07244,41860.0,59753.0
74.083408,41858.0,59758.0
74.096888,41837.0,59761.0
74.109436,41854.0,59763.0
74.122284,41850.0,59780.0
74.133252,41853.0,59766.0
74.146728,41838.0,59780.0
74.159284,41855.0,59791.0
74.172124,41859.0,59802.0
74.183096,41860.0,59806.0
74.196576,41858.0,59785.0
74.209128,41843.0,59789.0
74.221976,41861.0,59799.0
74.232952,41859.0,59804.0
74.246428,41853.0,59802.0
74.25928,41854.0,59810.0
74.270252,41851.0,59801.0
74.283724,41850.0,59793.0
74.29628,41853.0,59803.0
74.309112,41850.0,59807.0
74.320084,41857.0,59809.0
74.33356,41855.0,59819.0
74.34612,41854.0,59817.0
74.358964,41857.0,59829.0
74.369936,41836.0,59823.0
74.383412,41847.0,59819.0
74.39596,41847.0,59822.0
74.408796,41846.0,59835.0
74.419764,41855.0,59845.0
74.43324,41852.0,59854.0
74.445792,41869.0,59856.0
74.458352,41867.0,59868.0
74.471184,41862.0,59870.0
74.482152,41858.0,59861.0
74.49564,41851.0,59872.0
74.508188,41855.0,59866.0
74.521024,41866.0,59847.0
74.531992,41847.0,59852.0
74.545464,41841.0,59829.0
74.558028,41827.0,59787.0
74.570864,41832.0,59787.0
74.581836,41839.0,59784.0
74.595336,41815.0,59737.0
74.60816,41793.0,59708.0
74.619132,41812.0,59724.0
74.632604,41820.0,59679.0
74.645152,41808.0,59653.0
74.657708,41795.0,59653.0
74.670548,41806.0,59656.0
74.681516,41800.0,59650.0
74.695004,41803.0,59628.0
74.70784,41776.0,59639.0
74.718808,41785.0,59628.0
74.732284,41765.0,59626.0
74.744836,41784.0,59610.0
74.757392,41789.0,59596.0
74.770224,41776.0,59612.0
74.781196,41786.0,59606.0
74.794676,41774.0,59596.0
74.807232,41782.0,59596.0
74.82008,41787.0,59597.0
74.831052,41777.0,59601.0
74.844532,41778.0,59592.0
74.857376,41783.0,59582.0
74.868348,41781.0,59598.0
74.881816,41763.0,59582.0
74.89438,41782.0,59582.0
74.907208,41769.0,59585.0
74.91818,41769.0,59574.0
74.93166,41790.0,59564.0
74.944212,41791.0,59594.0
74.956772,41783.0,59595.0
74.969612,41786.0,59568.0
74.98058,41773.0,59599.0
74.99406,41762.0,59582.0
75.0069,41761.0,59593.0
75.017876,41777.0,59619.0
75.031356,41785.0,59598.0
75.043912,41768.0,59593.0
75.056756,41777.0,59589.0
75.067724,41773.0,59607.0
75.081196,41793.0,59603.0
75.093752,41776.0,59616.0
75.106596,41781.0,59611.0
75.117564,41776.0,59609.0
75.13104,41803.0,59609.0
75.143588,41784.0,59621.0
75.156444,41778.0,59646.0
75.167416,41779.0,59633.0
75.180888,41776.0,59651.0
75.19346,41795.0,59647.0
75.2063,41778.0,59664.0
75.217272,41801.0,59654.0
75.230748,41805.0,59670.0
75.2433,41785.0,59676.0
75.256156,41797.0,59678.0
75.267124,41799.0,59674.0
75.2806,41802.0,59683.0
75.29316,41796.0,59714.0
75.306,41794.0,59698.0
75.316968,41801.0,59700.0
75.330448,41796.0,59724.0
75.343,41798.0,59719.0
75.355848,41803.0,59737.0
75.366816,41804.0,59732.0
75.380288,41814.0,59748.0
75.39284,41806.0,59782.0
75.405684,41803.0,59757.0
75.416656,41818.0,59772.0
75.43014,41820.0,59793.0
75.442688,41816.0,59797.0
75.455536,41834.0,59805.0
75.4665,41823.0,59811.0
75.479984,41820.0,59832.0
75.492548,41812.0,59821.0
75.505392,41822.0,59832.0
75.51636,41815.0,59837.0
75.52984,41813.0,59824.0
75.542388,41813.0,59823.0
75.555232,41798.0,59808.0
75.566204,41814.0,59802.0
75.579684,41798.0,59789.0
75.592252,41795.0,59781.0
75.605088,41786.0,59771.0
75.61606,41811.0,59761.0
75.629536,41809.0,59744.0
75.642088,41814.0,59751.0
75.654928,41811.0,59762.0
75.665896,41801.0,59756.0
75.679376,41833.0,59760.0
75.691932,41797.0,59742.0
75.704768,41784.0,59770.0
75.71574,41804.0,59780.0
75.72922,41800.0,59769.0
75.741768,41809.0,59775.0
75.754616,41816.0,59790.0
75.765584,41817.0,59790.0
75.77908,41805.0,59776.0
75.79192,41810.0,59796.0
75.802892,41810.0,59790.0
75.816372,41812.0,59808.0
75.82892,41823.0,59800.0
75.841756,41815.0,59812.0
75.852728,41812.0,59821.0
75.866212,41814.0,59825.0
75.878768,41818.0,59832.0
75.891608,41819.0,59822.0
75.902576,41827.0,59821.0
75.916068,41839.0,59825.0
75.928628,41810.0,59820.0
75.94146,41811.0,59827.0
75.952432,41831.0,59807.0
75.965908,41814.0,59821.0
75.978456,41832.0,59827.0
75.991312,41814.0,59847.0
76.002288,41826.0,59834.0
76.015776,41814.0,59841.0
76.02834,41824.0,59834.0
76.041172,41819.0,59841.0
76.052144,41824.0,59856.0
76.065616,41826.0,59842.0
76.07818,41820.0,59863.0
76.091036,41823.0,59858.0
76.102004,41823.0,59838.0
76.115492,41811.0,59857.0
76.128048,41815.0,59858.0
76.140892,41821.0,59845.0
76.151864,41798.0,59873.0
76.165336,41825.0,59887.0
76.177888,41821.0,59869.0
76.19074,41801.0,59869.0
76.201704,41824.0,59870.0
76.215196,41812.0,59878.0
76.227752,41822.0,59878.0
76.240588,41829.0,59888.0
76.25156,41818.0,59879.0
76.265028,41811.0,59893.0
76.277588,41820.0,59899.0
76.29044,41820.0,59897.0
76.301412,41825.0,59919.0
76.314904,41820.0,59921.0
76.327748,41810.0,59918.0
76.33872,41818.0,59930.0
76.352208,41830.0,59912.0
76.364756,41817.0,59924.0
76.377596,41827.0,59936.0
76.388572,41846.0,59938.0
76.40204,41826.0,59945.0
76.414604,41836.0,59957.0
76.427444,41839.0,59938.0
76.43842,41827.0,59942.0
76.451912,41819.0,59915.0
76.464468,41811.0,59910.0
76.477308,41814.0,59892.0
76.48828,41790.0,59894.0
76.501752,41810.0,59859.0
76.51432,41786.0,59859.0
76.527164,41782.0,59838.0
76.538136,41798.0,59840.0
76.551636,41803.0,59825.0
76.564188,41780.0,59803.0
76.577024,41782.0,59813.0
76.587996,41788.0,59808.0
76.601476,41785.0,59811.0
76.61404,41785.0,59788.0
76.62688,41763.0,59770.0
76.637848,41767.0,59789.0
76.651336,41781.0,59772.0
76.664184,41765.0,59774.0
76.675152,41773.0,59775.0
76.688636,41760.0,59775.0
76.701184,41762.0,59767.0
76.714044,41764.0,59756.0
76.725004,41753.0,59755.0
76.738484,41748.0,59743.0
76.751056,41767.0,59727.0
76.7639,41741.0,59735.0
76.774868,41757.0,59744.0
76.788352,41752.0,59731.0
76.800904,41748.0,59715.0
76.81374,41750.0,59730.0
76.824708,41754.0,59717.0
76.838184,41749.0,59708.0
76.850752,41751.0,59724.0
76.863588,41751.0,59679.0
76.87456,41742.0,59701.0
76.88804,41739.0,59688.0
76.900592,41735.0,59700.0
76.913436,41737.0,59689.0
76.924408,41750.0,59683.0
76.937876,41741.0,59686.0
76.950432,41735.0,59697.0
76.963268,41724.0,59700.0
76.974236,41722.0,59682.0
76.987716,41745.0,59700.0
77.000264,41723.0,59686.0
77.013112,41729.0,59688.0
77.02408,41728.0,59706.0
77.037564,41721.0,59689.0
77.05012,41743.0,59681.0
77.062952,41711.0,59682.0
77.073924,41731.0,59694.0
77.0874,41714.0,59674.0
77.099948,41719.0,59702.0
77.1128,41716.0,59689.0
77.123772,41723.0,59688.0
77.13724,41722.0,59691.0
77.149804,41728.0,59703.0
77.16264,41740.0,59697.0
77.173612,41733.0,59703.0
77.187108,41726.0,59700.0
77.199944,41720.0,59708.0
77.210916,41718.0,59704.0
77.224396,41707.0,59708.0
77.236944,41721.0,59687.0
77.2495,41724.0,59694.0
77.262336,41717.0,59699.0
77.273308,41717.0,59711.0
77.286784,41717.0,59719.0
77.299336,41728.0,59716.0
77.31218,41717.0,59697.0
77.323148,41706.0,59710.0
77.336632,41702.0,59712.0
77.34918,41726.0,59725.0
77.362016,41718.0,59706.0
77.372984,41712.0,59725.0
77.386468,41725.0,59717.0
77.399016,41702.0,59726.0
77.411864,41711.0,59730.0
77.422832,41725.0,59730.0
77.436312,41713.0,59740.0
77.448876,41716.0,59737.0
77.461712,41692.0,59731.0
77.472684,41700.0,59747.0
77.486172,41715.0,59733.0
77.499008,41694.0,59731.0
77.50998,41721.0,59708.0
77.523452,41695.0,59683.0
77.536004,41683.0,59673.0
77.548856,41695.0,59649.0
77.559828,41682.0,59642.0
77.573312,41675.0,59610.0
77.58588,41669.0,59588.0
77.598716,41662.0,59567.0
77.609684,41662.0,59560.0
77.623156,41641.0,59552.0
77.635708,41642.0,59547.0
77.648556,41643.0,59529.0
77.659532,41639.0,59535.0
77.673016,41635.0,59518.0
77.685576,41634.0,59530.0
77.69842,41643.0,59513.0
77.709392,41618.0,59515.0
77.722864,41635.0,59508.0
77.73542,41627.0,59495.0
77.748272,41638.0,59495.0
77.75924,41650.0,59511.0
77.772736,41651.0,59508.0
77.785296,41621.0,59490.0
77.79814,41631.0,59487.0
77.809108,41633.0,59497.0
77.822584,41621.0,59474.0
77.835424,41624.0,59474.0
77.846392,41637.0,59493.0
77.859876,41616.0,59456.0
77.872432,41600.0,59456.0
77.88528,41618.0,59462.0
77.896252,41627.0,59463.0
77.909736,41613.0,59450.0
77.922288,41604.0,59453.0
77.935132,41612.0,59473.0
77.946108,41603.0,59463.0
77.959584,41604.0,59438.0
77.97214,41616.0,59451.0
77.984984,41607.0,59429.0
77.995956,41609.0,59424.0
78.009456,41601.0,59448.0
78.022012,41595.0,59437.0
78.034852,41593.0,59429.0
78.04582,41612.0,59435.0
78.059296,41596.0,59460.0
78.071864,41600.0,59439.0
78.084704,41601.0,59467.0
78.095672,41589.0,59456.0
78.10916,41609.0,59445.0
78.121712,41586.0,59446.0
78.134556,41598.0,59441.0
78.145524,41622.0,59441.0
78.159004,41600.0,59452.0
78.171564,41607.0,59460.0
78.184408,41594.0,59445.0
78.19538,41587.0,59455.0
78.208868,41590.0,59456.0
78.221716,41605.0,59464.0
78.232692,41595.0,59463.0
78.24618,41606.0,59473.0
78.258732,41591.0,59483.0
78.27158,41591.0,59486.0
78.282552,41602.0,59477.0
78.296028,41598.0,59498.0
78.308584,41601.0,59500.0
78.321424,41602.0,59501.0
78.332396,41610.0,59511.0
78.34588,41609.0,59531.0
78.358436,41612.0,59527.0
78.371276,41623.0,59529.0
78.382248,41607.0,59550.0
78.39572,41608.0,59552.0
78.408276,41630.0,59570.0
78.421108,41613.0,59594.0
78.43208,41633.0,59582.0
78.445584,41627.0,59592.0
78.458136,41629.0,59608.0
78.470988,41631.0,59603.0
78.48196,41624.0,59609.0
78.495432,41632.0,59633.0
78.507992,41635.0,59635.0
78.520832,41618.0,59621.0
78.531804,41629.0,59633.0
78.545288,41616.0,59642.0
78.558124,41632.0,59596.0
78.5691,41625.0,59597.0
78.58258,41613.0,59596.0
78.59514,41598.0,59565.0
78.607992,41616.0,59547.0
78.618964,41611.0,59553.0
78.632444,41613.0,59536.0
78.645004,41617.0,59540.0
78.657844,41617.0,59532.0
78.668812,41614.0,59539.0
78.68228,41609.0,59531.0
78.694832,41608.0,59524.0
78.70768,41628.0,59539.0
78.718648,41607.0,59544.0
78.732128,41615.0,59513.0
78.744696,41609.0,59540.0
78.757536,41613.0,59548.0
78.768504,41616.0,59547.0
78.781976,41626.0,59537.0
78.794524,41621.0,59543.0
78.807376,41618.0,59546.0
78.818344,41625.0,59563.0
78.831816,41624.0,59537.0
78.844384,41612.0,59552.0
78.857228,41617.0,59534.0
78.868192,41609.0,59535.0
78.881668,41630.0,59529.0
78.894224,41617.0,59528.0
78.907068,41604.0,59529.0
78.91804,41619.0,59527.0
78.931516,41597.0,59529.0
78.944072,41626.0,59520.0
78.95692,41615.0,59520.0
78.967892,41607.0,59505.0
78.981372,41601.0,59499.0
78.993924,41595.0,59506.0
79.006768,41600.0,59502.0
79.017736,41609.0,59498.0
79.03122,41580.0,59506.0
79.043792,41591.0,59521.0
79.056636,41595.0,59515.0
79.067608,41615.0,59513.0
79.081084,41601.0,59506.0
79.093636,41592.0,59515.0
79.10648,41612.0,59511.0
79.117452,41591.0,59515.0
79.130932,41598.0,59513.0
79.143784,41597.0,59502.0
79.154756,41604.0,59513.0
79.168248,41600.0,59515.0
79.180808,41595.0,59508.0
79.19364,41584.0,59515.0
79.204608,41607.0,59524.0
79.21808,41606.0,59521.0
79.230632,41598.0,59524.0
79.243484,41600.0,59532.0
79.254452,41598.0,59514.0
79.267952,41591.0,59515.0
79.280516,41598.0,59529.0
79.293352,41605.0,59527.0
79.304324,41600.0,59528.0
79.317804,41597.0,59544.0
79.330368,41610.0,59536.0
79.3432,41609.0,59533.0
79.354172,41601.0,59532.0
79.367656,41595.0,59536.0
79.380208,41608.0,59541.0
